"","site","year","experiment","doy","tMax","tMin","p","irrigation","gddRate","gddState","phenoCode","phenoStage","rootRate","rootState","trc1","ev1","dc1","wc1mm","daysNoRain","trc2","dc2","wc2mm","dc3","wc3mm","wc1","wc2","wc3","waterStress","heatStress","coldStress","fIntPot","fIntAct","kc","et0","etR","radiation","carbonRateIde","carbonStateIde","carbonRatePot","carbonStatePot","carbonRateAct","carbonStateAct","floweringRateIde","floweringStateIde","floweringRateAct","floweringStateAct","cycleCompletion","fruitSetCoefficient","fruitsStateIde","fruitsStatePot","fruitsStateAct"
"169","Foggia",2005,2,177,36.6,18.3,0,0,15.66,663.9,2,"reproductive",0.978775337006804,45.4936986391399,0.350202465465626,0.365045269626806,0,5.63236901337766,6,4.96046601006004,0,102.369177668814,2.61420654341264,52.2226848990963,0.156454694816046,0.200753642985481,0.3,0.489162143264334,0.32,0,0.894636385546726,0.731426610909862,1.12399725527381,6.92545769562888,7.78419544140172,19.1395580798941,21.5433265212811,705.374738982904,14.6494620344711,662.306098174754,7.16596224645139,504.700661709887,0.00671992581161551,0.00101205659991106,0.00456954955189855,0.0008326316525924,44.26,0.999820575052681,251.614606657887,230.006323013123,177.051911049475
"170","Foggia",2005,2,178,32.6,20.1,0,37.82,15.98,679.88,2,"reproductive",0.998805102694958,46.4925037418349,0.249159884424372,1.42513591038046,30.9780732185728,10.8,0,3.61219573521405,0,130.604393221401,2.72636030047436,48.6269865293945,0.3,0.250243110852407,0.3,0.767268751598069,0,0,0.908777606730008,0.738343960972251,1.13368154536115,5.44660049000177,6.17471046047002,15.4277149614825,17.7206724904198,723.095411473324,17.7206724904198,680.026770665174,13.5965182592027,518.29717996909,0.0102174280565516,0.00152519137814381,0.0102174280565516,0.00134576643082515,45.3253333333333,0.999820575052681,269.335279148307,247.723815972815,190.645989754106
"171","Foggia",2005,2,179,36.6,22.2,0,0,14.02,693.9,2,"reproductive",0.876421591476771,47.3689253333116,0.396348550014431,0.700537537712464,0,9.70311391227311,1,5.8618530738522,0,125.452835829595,2.44482204726953,45.4718688000781,0.269530942007586,0.235624435508934,0.3,0.688859123631184,0.32,0,0.919753311643769,0.746765276379342,1.14547138693108,6.67857551411609,7.6501171568785,17.6944031213334,17.8339204854052,740.929331958729,12.1270659300755,692.15383659525,8.3538400088094,526.6510199779,0.0147131286892975,0.00226410708034458,0.0100049275087223,0.00184822910832168,46.26,0.999584122027977,287.169199633712,259.845838523305,198.996355584874
"172","Foggia",2005,2,180,39.9,19.4,0,0,13.71,707.61,2,"reproductive",0.856573696460331,48.225499029772,0.448197822419042,0.630995043254893,0,8.62392104659917,2,6.75665672765276,0,119.345345880993,2.43449852820648,42.3882034928209,0.239553362405533,0.219907921492158,0.3,0.605650101278983,0.98,0,0.929307486868682,0.753346757151794,1.15468546001251,8.04885919713869,9.29390068462402,21.2124688939982,20.8955493253191,761.824881284048,0.417910986506388,692.571747581756,0.253107831303194,526.904127809203,0.0209352785756975,0.00331550861404983,0.000418705571513955,0.00186925713899578,47.174,0.998553748524946,308.064748959031,260.26314510543,199.249097358602
"173","Foggia",2005,2,181,39.3,21.4,0,0,12.68,720.29,2,"reproductive",0.792299590983774,49.0177986207557,0.396327541182206,0.501629940173108,0,7.72596356524386,3,6.07937365932734,0,113.825708159831,2.29254258937661,39.5359249652793,0.214610099034552,0.206126237331736,0.3,0.533227344159075,0.859999999999999,0,0.937197549587502,0.758125374436545,1.16137552421116,7.73999512748655,8.98904089857654,20.1017949498404,18.315640504318,780.140521788366,2.56418967060453,695.135937252361,1.36729604797658,528.271423857179,0.0288717520371796,0.00476549191677439,0.00404204528520516,0.00207225480137722,48.0193333333333,0.997306762884603,326.380389463349,262.820428805243,200.612710954115
"174","Foggia",2005,2,182,36,23.4,0,0,13.64,733.93,2,"reproductive",0.852410722680034,49.8702093434358,0.294365984055318,0.354582298838606,0,7.07701528234993,4,4.59899843208641,0,109.788390500602,2.50699782879017,36.4672463636312,0.196583757843054,0.195199310390923,0.3,0.476412967126226,0.2,0,0.944762943441197,0.762159449308668,1.16702322903214,6.31530122652554,7.37010322969044,16.6262142652842,16.2982178148996,796.438739603266,13.0385742519197,708.17451150428,6.21174584645266,534.483169703632,0.0405113025565427,0.00680003115093538,0.0324090420452342,0.00369988618870602,48.9286666666667,0.996899855037771,342.678607278249,275.818581586881,206.805199487975
"175","Foggia",2005,2,183,28,18.4,0,0,14.9,748.83,2,"reproductive",0.93135056888815,50.8015599123239,0.174242671866497,0.205263573248827,0,6.69750903723461,5,2.77635717283658,0,107.578096505208,2.7867988705548,33.1143843156339,0.186041917700961,0.187542862447942,0.3,0.437271133501823,0,0,0.952042752274671,0.765627644635135,1.17187870248919,4.10361673769777,4.80894105808619,12.5171325576433,13.4065143076709,809.845253910937,13.4065143076709,721.581025811951,5.86228170762365,540.345451411256,0.0579829220219474,0.00971202168987936,0.0579829220219474,0.00661187672765,49.922,0.996899855037771,356.085121585919,289.18353375676,212.649307272496
"176","Foggia",2005,2,184,28,18,2,0,14.75,763.58,2,"reproductive",0.921774579551916,51.7233344918758,0.162671909841062,0.188376369880899,0,8.34646075751265,6,2.64197262520611,0,105.444857174663,2.80965519172583,29.795995829247,0.231846132153129,0.180346265764859,0.3,0.416666522067595,0,0,0.958345541750045,0.768383672533255,1.17573714154656,4.14402138178181,4.87227985392396,12.7023705915333,13.4650306580217,823.310284568958,13.4650306580217,735.046056469973,5.61042749381142,545.955878905067,0.0813777773336619,0.0137989374473539,0.0813777773336619,0.0106987924851245,50.9053333333333,0.996899855037771,369.550152243941,302.606820867821,218.242341627776
"177","Foggia",2005,2,185,29.3,16,0,38,14.46,778.04,2,"reproductive",0.903730098455431,52.6270645903313,0.174918231008024,1.07645563014748,34.2950868963571,10.8,0,2.89355944942057,0,137.295176925672,2.80463605036718,26.5425674748074,0.3,0.230544861725211,0.3,0.672520721027768,0,0,0.963750260496232,0.770635637895983,1.17888989305438,4.69321223346503,5.53278046799108,14.5103024779404,15.0804066500582,838.390691219016,15.0804066500582,750.126463120031,10.1418859536891,556.097764858756,0.111154007305462,0.019381260765187,0.111154007305462,0.0162811158029576,51.8693333333333,0.996899855037771,384.630558893999,317.640476071175,228.352786264818
"178","Foggia",2005,2,186,35.7,14.1,0,0,15.82,793.86,2,"reproductive",0.98874794659772,53.615812536929,0.337493132883566,0.623064915186922,0,9.83944195192951,1,5.69416304884514,0,132.03841236163,3.12209412294933,22.9830748670556,0.273317831998042,0.217386632331703,0.3,0.602580933375438,0.140000000000001,0,0.968889343634161,0.774091777793324,1.18372848891065,6.65850828177009,7.88186594677879,19.5012543397671,22.1740989622033,860.56479018122,19.0697251074949,769.196188227526,11.4910527544873,567.588817613243,0.151780249461537,0.0270038957586986,0.130531014536922,0.0228365818973776,52.924,0.995832686138679,406.804657856203,336.630731648897,239.795952195881
"179","Foggia",2005,2,187,29.7,20.9,0,0,15.93,809.79,2,"reproductive",0.995381528325105,54.6111940652541,0.202645715800141,0.306885239554269,0,9.3299109965751,2,3.48626245488448,0,128.933432043192,3.20209136552404,19.3997013650852,0.259164194349308,0.208180664386128,0.3,0.554906915196405,0,0,0.973348584193105,0.776778831131478,1.18749036358407,4.32549520175397,5.13648386981197,12.5507637005396,14.3667181069739,874.931508288194,14.3667181069739,783.5629063345,7.97219122623724,575.561008839481,0.199983813191351,0.0370473870428172,0.199983813191351,0.0328800731814962,53.986,0.995832686138679,421.171375963177,350.937579132362,247.734920799116
"180","Foggia",2005,2,188,33,16.7,0,0,15.8,825.59,2,"reproductive",0.987722704314477,55.5989167695686,0.252154167251711,0.341146200486061,0,8.73661062883733,3,4.42101201879087,0,124.831778782654,3.23644297727853,15.8438996295531,0.242683628578815,0.197773050678229,0.3,0.500981652552317,0,0,0.977154709499372,0.77889087638403,1.19044722693764,5.75812943492259,6.85474921815161,16.8840295417622,19.1782502165222,894.109758504716,19.1782502165222,802.741156551022,9.6079514865351,585.168960326016,0.25196662609898,0.0497015342596846,0.25196662609898,0.0455342203983636,55.0393333333333,0.995832686138679,440.349626179699,370.035907560921,257.302832936242
"181","Foggia",2005,2,189,33.9,16.7,0,0,15.93,841.52,2,"reproductive",0.995381528325105,56.5942982978937,0.242620318875741,0.312561788777828,0,8.18142852118376,4,4.33435524765218,0,120.760268952134,3.32052808483881,12.2605261275828,0.227261903366216,0.18776914831641,0.3,0.449313073867522,0,0,0.980453136304444,0.780543327695658,1.19276065877392,6.0332318472215,7.19620159262771,17.5058955641292,20.038801843521,914.148560348237,20.038801843521,822.779958394543,9.0036956529346,594.17265597895,0.304193053031808,0.0649785720761957,0.304193053031808,0.0608112582148747,56.1013333333333,0.995832686138679,460.38842802322,389.991201427756,266.269007363479
"182","Foggia",2005,2,190,33.9,17.4,2.2,0,15.98,857.5,2,"reproductive",0.998831906044752,57.5931302039384,0.2192936048434,0.279291611259029,0,9.88284330508134,5,3.99064144070225,0,116.973730922783,3.39169145040901,8.66473126582165,0.274523425141148,0.178553801070171,0.3,0.417764076047085,0,0,0.983291696404612,0.781818729859622,1.19454622180347,5.99793449044931,7.16480998419095,17.2632238385025,19.8295175867519,933.978077934989,19.8295175867519,842.609475981295,8.28406009308885,602.456716072039,0.352025813808581,0.0826578438950018,0.352025813808581,0.0784905300336808,57.1666666666667,0.995832686138679,480.217945609972,409.738083191005,274.518545178114
"183","Foggia",2005,2,191,34.1,17,0,0,15.97,873.47,2,"reproductive",0.998075425450154,58.5912056293886,0.206561678109355,0.258700587325216,0,9.41758103964677,6,3.82767090764291,0,113.290194270883,3.44893727587811,5.0716597342011,0.261599473323521,0.169826313635167,0.3,0.372626517298963,0,0,0.985722640689801,0.782834291052846,1.19596800747398,6.06975134142715,7.25922841766917,17.510245042197,20.0980270607612,954.07610499575,20.0980270607612,862.707503042056,7.48905782823177,609.945773900271,0.392287836729049,0.102359135745478,0.392287836729049,0.098191821884157,58.2313333333333,0.995832686138679,500.315972670733,429.752355465011,281.97639375185
"184","Foggia",2005,2,192,30.4,14.9,28.1,0,14.46,887.93,2,"reproductive",0.903730098455431,59.494935727844,0.153800183925229,1.08752649012715,25.4762543655944,10.8,0,2.8963105019288,0,135.946528327064,3.17703816192419,1.81823137976154,0.3,0.200529077777234,0.3,0.527724226523155,0,0,0.98762103016868,0.783541681312838,1.19695835383797,5.02418431743853,6.01373938997978,15.5335899005643,16.1438986397338,970.220003635484,16.1438986397338,878.85140168179,8.51952642272173,618.465300322993,0.421328597717788,0.123518898785297,0.421328597717788,0.119351584923976,59.1953333333333,0.995832686138679,516.459871310467,445.828977412167,290.460416634018
"185","Foggia",2005,2,193,27.3,13.5,0.3,0,12.07,900,2,"reproductive",0.754244009050409,60,0.166715343097533,0.377214350673411,0,10.5560703062291,1,3.16759151885312,0,132.801793310298,1.795374877674,0,0.293224175173029,0.194154668582308,NA,0.495540719559218,0,0,0.989013057369407,0.78427628779064,1.1979868029069,4.22149235237385,5.05729212671626,13.8210200117007,11.9880847742097,982.208088409694,11.9880847742097,890.839486456,5.94058415514878,624.405884478142,0.440398538988941,0.145636383282114,0.440398538988941,0.141469069420793,60,0.995832686138679,528.447956084676,457.767104074527,296.376244510473
"186","Foggia",2005,2,194,25.8,18,0.8,0,13.76,913.76,2,"reproductive",0.859913022994499,60,0.129495297054376,0.23391520946111,0.192659799713573,10.8,2,2.46041064403314,0,130.534042465979,0,0,0.3,0.190839243371314,NA,0.481486406013742,0,0,0.990411917368629,0.784969479881217,1.1989572718337,3.42257968175151,4.10352679786625,10.7818160337434,10.6621376217889,992.870226031483,10.6621376217889,901.501624077789,5.13367432393903,629.53955880208,0.457135400654413,0.168594418429397,0.457135400654413,0.164427104568076,60.9173333333333,0.995832686138679,539.110093706465,468.384809222413,301.488525202242
"187","Foggia",2005,2,195,27.7,17.1,0,0,14.24,928,2,"reproductive",0.889879213622796,60,0.151492057553553,0.234660811446969,0,10.4138471309995,3,2.87834909351752,0,127.655693372461,0,0,0.289273531416652,0.186631130661493,NA,0.458816253496255,0,0,0.991673906901566,0.785577110685858,1.1998079549602,4.08429376950695,4.90036815504883,12.7062399499345,13.0030716369628,1005.87329766845,13.0030716369628,914.504695714751,5.9660206124147,635.505579414495,0.469862409697448,0.192191623329255,0.469862409697448,0.188024309467934,61.8666666666667,0.995832686138679,552.113165343428,481.333692978703,307.429683534262
"188","Foggia",2005,2,196,30.6,17.1,0,0,15.34,943.34,2,"reproductive",0.958558566127907,60,0.17687886237876,0.249861585842002,0,9.98710668277871,4,3.36069838519644,0,124.294994987265,0,0,0.277419630077187,0.18171782892875,NA,0.432514594930858,0,0,0.991970730110982,0.785713297998753,1.19999861719825,4.93932032509634,5.92717756001485,14.8310122660832,16.3488529298024,1022.22215059825,16.3488529298024,930.853548644554,7.07111750251766,642.576696917013,0.479567018830011,0.216276208460959,0.479567018830011,0.212108894599638,62.8893333333333,0.995832686138679,568.462018273231,497.614415107075,314.471333470797
"189","Foggia",2005,2,197,35.3,15.3,0,0,15.93,959.27,2,"reproductive",0.995381528325105,60,0.219953282827043,0.294713939513639,0,9.47243946043803,5,4.17911237371381,0,120.115882613551,0,0,0.263123318345501,0.175608015516887,NA,0.399918903291591,0.0599999999999994,0,0.990597195563378,0.785119224260273,1.19916691396438,6.42635047183441,7.70626686336322,18.6465600970126,21.3445077104758,1043.56665830872,20.0638372478473,950.917385892401,8.02390778798006,650.600604704993,0.486447175421789,0.240706325521774,0.457260344896482,0.235073204636804,63.9513333333333,0.99436687911503,589.806525983706,517.565230334289,322.450041616237
"190","Foggia",2005,2,198,37.3,18.7,0,47.1,15.34,974.61,2,"reproductive",0.958944225421398,60,0.224729214472766,1.50529039435452,44.0424198516108,10.8,0,4.26985507498256,0,159.888447390179,0,0,0.3,0.233755040044122,NA,0.685336440209578,0.459999999999999,0,0.989055354943853,0.784502613050662,1.19830365827093,6.98519093741216,8.37037985402192,19.0727144424753,21.0331197843815,1064.5997780931,11.357884683566,962.275270575967,7.78397225734601,658.384576962339,0.490914587043991,0.265360802789418,0.265093877003755,0.248386622361332,64.974,0.983025819571914,610.839645768088,528.730324233954,330.10188732404
"191","Foggia",2005,2,199,38,18.2,0,0,15.27,989.88,2,"reproductive",0.954600937057882,60,0.334161018829201,0.648516701991696,0,9.8173222791791,1,6.34905935775481,0,153.539388032424,0,0,0.272703396643864,0.224472789521088,NA,0.634421599386136,0.6,0,0.987272737690873,0.783280920488248,1.19659328868355,7.22436538998369,8.64462714065218,19.682774057279,21.6075737428237,1086.20735183593,8.64302949712947,970.918300073097,5.48332459711042,663.867901559449,0.493916582411589,0.290166044830612,0.197566632964636,0.25830871917781,65.992,0.968142674347197,632.447219510912,537.098009925767,335.4105278638
"192","Foggia",2005,2,200,38.5,22.6,0,0,12.34,1002.22,2,"reproductive",0.771520456458862,60,0.317235759005579,0.496193416486605,0,9.00389310368692,2,6.02747942110599,0,147.511908611318,0,0,0.250108141769081,0.215660685104267,NA,0.586915289687537,0.7,0,0.985625207266977,0.782235691601683,1.19512996824236,7.16901533761006,8.56790507276687,18.5418356548988,16.4512163342606,1102.65856817019,4.93536490027819,975.853664973375,2.89664112016047,666.76454267961,0.495607416948063,0.315056203154074,0.148682225084419,0.265775766674848,66.8146666666667,0.950719563520774,648.898435845172,541.790157889575,338.164421245235
"193","Foggia",2005,2,201,32.9,20.5,0,0,15.92,1018.14,2,"reproductive",0.995167093161206,60,0.225579501107282,0.314304516617735,0,8.4640090859619,3,4.28601052103836,0,143.22589809028,0,0,0.235111363498942,0.209394587851287,NA,0.553402133168347,0,0,0.983186224060018,0.780804215066227,1.19312590109272,5.35138221485496,6.38487272719037,15.0387314940843,17.2109583116697,1119.86952648186,17.2109583116697,993.064623285044,9.52458104354951,676.289123723159,0.497118163537743,0.340022233469193,0.497118163537743,0.290741796989967,67.876,0.950719563520774,666.109394156842,558.15295266342,347.219626777677
"194","Foggia",2005,2,202,34.2,19.2,0,0,15.92,1034.06,2,"reproductive",0.995167093161206,60,0.237985641169433,0.306073908329278,0,7.91994953646319,4,4.52172718221923,0,138.704170908061,0,0,0.219998598235089,0.20278387559658,NA,0.518223058642528,0,0,0.98034167025636,0.779230032923371,1.19092204609272,5.87285444207105,6.99411182855597,16.504199758518,18.8881019734317,1138.75762845529,18.8881019734317,1011.95272525848,9.78824997662374,686.077373699783,0.498111297269891,0.365038140470948,0.498111297269891,0.315757703991722,68.9373333333333,0.950719563520774,684.997496130274,576.110240727337,356.525507523085
"195","Foggia",2005,2,203,36.1,20.3,0,0,15.2,1049.26,2,"reproductive",0.950026168911379,60,0.248693037278034,0.305021124505692,0,7.36623537467947,5,4.72516770828264,0,133.979003199778,0,0,0.204617649296652,0.19587573567219,NA,0.481564156767067,0.22,0,0.977188170618705,0.777595816695717,1.188634143374,6.42611152157009,7.63829556366729,17.4698551586834,19.0863425030167,1157.84397095831,14.8873471523531,1026.84007241083,7.1692127779215,693.246586477704,0.498739111703077,0.390085577268475,0.3890165071284,0.335294704693793,69.9506666666667,0.945209127425318,704.08383863329,590.18189713889,363.30191287723
"196","Foggia",2005,2,204,33.4,17.6,0,0,15.96,1065.22,2,"reproductive",0.997627908798616,60,0.208299678517346,0.250007156474759,0,6.90792853968736,6,3.95769389182957,0,130.021309307949,0,0,0.191886903880205,0.190089633491153,NA,0.450897485053028,0,0,0.973345989958525,0.775745560205951,1.18604378428833,5.68036346837016,6.73715978415894,16.4058556734351,18.8219804106721,1176.66595136898,18.8219804106721,1045.6620528215,8.4867836308894,701.733370108594,0.49917544303043,0.415154927288945,0.49917544303043,0.360364054714263,71.0146666666667,0.945209127425318,722.905819043962,607.972604819278,371.323698227631
"197","Foggia",2005,2,205,33,17.6,0,0,15.93,1081.15,2,"reproductive",0.995381528325105,60,0.193190991861526,0.229102315636104,0,6.48563523218973,7,3.67062884536898,0,126.35068046258,0,0,0.180156534227493,0.184723217050555,NA,0.42247441454701,0,0,0.968886329214478,0.77373471039227,1.18322859454918,5.54281639054651,6.5584188476305,16.0829166392366,18.4099338659319,1195.07588523491,18.4099338659319,1064.07198668743,7.77772603185875,709.511096140453,0.49946051382657,0.440238593998403,0.49946051382657,0.385447721423721,72.0766666666667,0.945209127425318,741.315752909894,625.373842344654,378.675275863557
"198","Foggia",2005,2,206,35,18.2,0,39.1,15.94,1097.09,2,"reproductive",0.996460470796553,60,0.202730601624393,1.40007481222083,33.1828298183445,10.8,0,3.85188143086348,0,155.681628850061,0,0,0.3,0.227604720541024,NA,0.656122422569866,0,0,0.963704816701032,0.771545653926684,1.18016391549736,6.12846652421099,7.23259504920732,17.261341043857,19.7802806266128,1214.85616586152,19.7802806266128,1083.85226731405,12.978285643845,722.489381784298,0.499647191936753,0.465331635966503,0.499647191936753,0.410540763391821,73.1393333333334,0.945209127425318,761.096033536507,644.070344135962,390.942469912452
"199","Foggia",2005,2,207,36.3,18.6,0,0,15.66,1112.75,2,"reproductive",0.978775337006804,60,0.288949361582922,0.62711379833745,0,9.88393684007963,1,5.49003787007553,0,150.191590979985,0,0,0.274553801113323,0.219578349385943,NA,0.611635609861561,0.259999999999999,0,0.957811365743621,0.767678828607211,1.1747503600501,6.51678290024569,7.65559305843192,18.0101229832127,20.2720438212922,1235.12820968282,15.0013124277562,1098.8535797418,9.1753368754745,731.664718659772,0.499767575582266,0.490430723784389,0.369828005930877,0.429114088377057,74.1833333333334,0.938683364592667,781.368077357799,658.151826558954,399.555206001994
"200","Foggia",2005,2,208,37.3,17.4,0,0,15.71,1128.46,2,"reproductive",0.981658096214212,60,0.290597843487288,0.515724882719839,0,9.0776141138725,2,5.52135902625847,0,144.670231953727,0,0,0.252155947607569,0.211506187066852,NA,0.567693375469439,0.459999999999999,0,0.95098630905732,0.763504380898546,1.16890613325796,6.86104389315495,8.01991628726091,19.0035560967066,21.4532439040719,1256.58145358689,11.5847517081988,1110.43833145,6.57658680120275,738.241305460975,0.499816123888419,0.515532249772055,0.269900706899747,0.442668912410396,75.2306666666667,0.927136662638341,802.821321261871,668.892474595188,405.652600740412
"201","Foggia",2005,2,209,37.6,19.3,0,0,15,1143.46,2,"reproductive",0.937564722336592,60,0.276991094273788,0.444133501896744,0,8.35648951770197,3,5.26283079120197,0,139.407401162525,0,0,0.232124708825055,0.203811990003691,NA,0.526138129723797,0.52,0,0.943502360066001,0.759255792633823,1.16295810968735,6.88502046448411,8.00699038453518,18.6162136720855,20.0719909827917,1276.65344456968,9.63455567174,1120.07288712174,5.06910710184908,743.310412562824,0.49972573868098,0.540629236477123,0.23986835456687,0.454715466028829,76.2306666666667,0.914086229551706,822.893312244663,677.699289262574,410.286201738335
"202","Foggia",2005,2,210,38.6,19.9,0,0,14.2,1157.66,2,"reproductive",0.887564664802458,60,0.273386253940546,0.4153812666971,0,7.66772199706432,4,5.19433882487037,0,134.213062337654,0,0,0.212992277696231,0.196217927394232,NA,0.485283224546658,0.72,0,0.935438672397644,0.755013179085316,1.15701845071944,7.18235893563294,8.31012180821697,19.0898334457605,19.4849808669344,1296.13842543661,5.45579464274162,1125.52868176448,2.64760561669403,745.958018179518,0.499599587380304,0.565719887671989,0.139887884466485,0.461740848363391,77.1773333333334,0.896020960691402,842.378293111597,682.587795619699,412.658511866538
"203","Foggia",2005,2,211,38.6,19.9,0,0,14.2,1171.86,2,"reproductive",0.887564664802458,60,0.256225518514748,0.381206013598067,0,7.03029046495151,5,4.86828485178022,0,129.344777485874,0,0,0.195285846248653,0.189100551879933,NA,0.447049082991845,0.72,0,0.926313969408617,0.750585113795771,1.15081915931408,7.16141208416144,8.24149023419636,19.0341592711074,19.4281542722456,1315.56657970886,5.43988319622876,1130.96856496071,2.43189479445681,748.389912973975,0.499415478449364,0.590801292636303,0.139836333965822,0.468763641753399,78.124,0.877962349117096,861.806447383843,687.363808249582,414.793623933084
"204","Foggia",2005,2,212,38.6,19.9,0,0,14.2,1186.06,2,"reproductive",0.887564664802458,60,0.239140232583739,0.3559550211118,0,6.43519521125597,6,4.54366441909105,0,124.801113066783,0,0,0.178755422534888,0.182457767641496,NA,0.411363251930827,0.72,0,0.916015420920856,0.74598115713817,1.14437361999344,7.13992952829335,8.1707470007911,18.9770612595507,19.3698743681341,1334.93645407699,5.42356482307755,1136.39212978379,2.23105526267882,750.620968236654,0.499146861153111,0.615869207231419,0.139761121122871,0.475782657840032,79.0706666666667,0.859913450608613,881.176321751977,692.027604591194,416.712138362513
"205","Foggia",2005,2,213,38.6,19.9,0,0,14.2,1200.26,2,"reproductive",0.887564664802458,60,0.222318486136169,0.336492184467412,0,5.87638454065239,7,4.22405123658721,0,120.577061830196,0,0,0.163232903907011,0.176282254137713,NA,0.378148933130891,0.72,0,0.904426028370213,0.741213706930635,1.13769918970289,7.11791276957869,8.09804359032552,18.9185434020271,19.3101452281466,1354.24659930514,5.40684066388105,1141.79897044767,2.04459102865534,752.665559265309,0.498755108293159,0.640917447402032,0.139651430322084,0.482796165087803,80.0173333333334,0.841878717685771,900.486466980124,696.579508676034,418.433436035909
"206","Foggia",2005,2,214,37.7,19.9,0,0,14.68,1214.94,2,"reproductive",0.91761592686781,60,0.197046302809209,0.307444184563005,0,5.37189405328017,8,3.74387975337497,0,116.833182076821,0,0,0.149219279257783,0.170808745726346,NA,0.348646362014591,0.540000000000001,0,0.890961481950986,0.736122103067113,1.13057094429396,6.79070147776809,7.67736978213864,18.2232220850367,19.2302066476908,1373.47680595283,8.84589505793774,1150.64486550561,3.08408913071285,755.749648396022,0.498160814252611,0.665935841221977,0.229153974556201,0.494304626244978,80.9960000000001,0.828368785023001,919.716673627814,703.907172017619,420.98819920202
"207","Foggia",2005,2,215,32.9,18.3,4.3,0,15.98,1230.92,2,"reproductive",0.998476836715692,60,0.143235241709646,1.43364335804203,0,8.0950154535285,0,2.72146959248327,0,114.111712484338,0,0,0.224861540375792,0.16682998901219,NA,0.348657832901849,0,0,0.874440005545022,0.730361950423063,1.12250673059229,5.31691784705986,5.96827606933096,15.3207637363412,17.5920418682601,1391.06884782109,17.5920418682601,1168.23690737387,6.13360319410614,761.883251590128,0.4971891026464,0.690905434207035,0.4971891026464,0.519274219230036,82.0613333333334,0.828368785023001,937.308715496074,718.479870366103,426.069084627735
"208","Foggia",2005,2,216,27.9,15.2,0,0,13.4,1244.32,2,"reproductive",0.837252911758079,60,0.108716128202184,0.462836096192971,0,7.52346322913335,1,2.0656064358415,0,112.046106048496,0,0,0.208985089698149,0.163810096562129,NA,0.330344231094649,0,0,0.858974680400951,0.724969843673209,1.11495778114249,4.06277331732747,4.52982072317236,12.9124501567743,12.4326344654439,1403.50148228654,12.4326344654439,1180.66954183931,4.10704907296791,765.990300663096,0.495991466798629,0.715814880098152,0.495991466798629,0.544183665121153,82.9546666666667,0.828368785023001,949.741349961518,728.778676672878,429.47123587834
"209","Foggia",2005,2,217,36.3,18.6,0,0,15.66,1259.98,2,"reproductive",0.978775337006804,60,0.160255546189147,0.565871232609858,0,6.79733645033434,2,3.04485537759379,0,109.001250670902,0,0,0.188814901398176,0.15935855361243,NA,0.304156855008589,0.259999999999999,0,0.838918079162552,0.718344261158738,1.10568196562223,6.32112274530628,6.98915142196966,17.4693863180032,19.6633951528115,1423.16487743935,14.5509124130805,1195.22045425239,4.425759757068,770.416060420164,0.493938976699611,0.740621246814553,0.365514842757712,0.56254037649129,83.9986666666667,0.821919129676737,969.40474511433,740.738349939439,433.108852486027
"210","Foggia",2005,2,218,37.3,17.4,0,0,15.71,1275.69,2,"reproductive",0.981658096214212,60,0.155619997299714,0.51395450360721,0,6.12776194942742,3,2.95677994869457,0,106.044470722208,0,0,0.170215609706317,0.155035775909661,NA,0.278973837997467,0.459999999999999,0,0.816543109770304,0.711538760837479,1.09615426517247,6.64943520942262,7.2888067657966,18.4174474003507,20.7915818049767,1443.95645924432,11.2274541746874,1206.44790842708,3.13216598205323,773.548226402217,0.490842948698512,0.765272126295522,0.265055192297197,0.575851851411013,85.0460000000001,0.810579725115491,990.196326919307,749.839096658104,435.647722726776
"211","Foggia",2005,2,219,37.6,19.3,0,0,15,1290.69,2,"reproductive",0.937564722336592,60,0.143352964348904,0.464337164044077,0,5.52007182103444,4,2.72370632262917,0,103.320764399579,0,0,0.153335328362068,0.151053749122191,NA,0.255839140420924,0.52,0,0.792999273077777,0.704970646354179,1.08695890489585,6.66701047561354,7.24676640550206,18.0267425795304,19.4364235863923,1463.39288283072,9.32948332146829,1215.77739174855,2.3868469935358,775.935073395753,0.486461232827178,0.789702949340617,0.233501391757046,0.587578646472659,86.0460000000001,0.797875697132042,1009.6327505057,757.282864667103,437.552129935691
"212","Foggia",2005,2,220,38.6,19.9,0,0,14.2,1304.89,2,"reproductive",0.887564664802458,60,0.137106781978976,0.446760376694712,0,4.93620466236075,5,2.60502885760055,0,100.715735541978,0,0,0.137116796176687,0.147245227400553,NA,0.233694029196798,0.72,0,0.768720409580505,0.69875916278664,1.0782628279013,6.94899652883317,7.49284464825595,18.4695846503114,18.8518933155734,1482.24477614629,5.27853012836056,1221.05592187691,1.23356097393327,777.168634369686,0.480472257314824,0.813832996925943,0.134532232048151,0.59433505979655,86.9926666666667,0.780502062870607,1028.48464382127,761.402768321213,438.514926820523
"213","Foggia",2005,2,221,38.6,19.9,0,0,14.2,1319.09,2,"reproductive",0.887564664802458,60,0.124724542021495,0.417608031567575,0,4.39387208877168,6,2.3697662984084,0,98.3459692435697,0,0,0.12205200246588,0.143780656788845,NA,0.213471120363482,0.72,0,0.742518516570225,0.692635936836484,1.06969031157108,6.92277934173351,7.40522999099674,18.3999025668018,18.7807688572165,1501.02554500351,5.25861528002062,1226.31453715693,1.12256249538653,778.291196865073,0.471986574572583,0.837536880616794,0.132156240880323,0.600972147229988,87.9393333333334,0.763435266613194,1047.26541267849,765.417380679532,439.371930618478
