"","site","year","experiment","doy","tMax","tMin","p","irrigation","gddRate","gddState","phenoCode","phenoStage","rootRate","rootState","ftsw","trc1","ev1","dc1","wc1mm","daysNoRain","trc2","dc2","wc2mm","dc3","wc3mm","wc1","wc2","wc3","waterStress","heatStress","coldStress","fIntPot","fIntAct","kc","et0","etR","radiation","carbonRateIde","carbonStateIde","carbonRatePot","carbonStatePot","carbonRateAct","carbonStateAct","floweringRateIde","floweringStateIde","floweringRateAct","floweringStateAct","cycleCompletion","fruitSetCoefficient","fruitsStateIde","fruitsStatePot","fruitsStateAct","kt","carbonSugarRate","carbonSugarState","fruitWaterContentPot","fruitWaterContentPotRate","fruitWaterContentSensitivity","fruitWaterContentAct","fruitFreshWeightPot","fruitFreshWeightAct","brixPot","brixAct","swc_sim","swc_sim_2","month","day","swc","date"
"98","Foggia",2005,1,215,32.9,18.3,4.3,0,14.95,1220.11,2,"reproductive",0.996960295297661,60,0.0138661703256076,0.0230503494449379,2.86150340998677,0,7.74544624056829,0,0.437956639453819,0,121.213113924977,0,0,0.258181541352276,0.212654585833292,0,0.129483404968638,0,0,0.806333628882117,0.450871002682151,0.683240352279828,5.21098580472607,3.56035577694622,25.0043270468711,23.1156253202199,1636.60821260572,23.1156253202199,1368.58637414803,1.67362166784247,522.323824164184,0.49789008847893,0.724508989419023,0.49789008847893,0.549581444195867,81.3406666666667,0.825072454776844,1439.01928032112,1152.630947227,433.479127667756,0.00160837163870009,0.466385596119563,88.2523307962802,0.947937607971957,0.000216144024404286,0.911684708961408,0.940739540443079,8326.14697062444,7314.81211770541,2.52367148784838,2.87259048835166,0.214930933609241,0.214930933609242,NA,NA,NA,NA
"99","Foggia",2005,1,216,27.9,15.2,0,0,13.63,1233.74,2,"reproductive",0.908779186780265,60,0.0236803229472387,0.0308920456771243,1.03182931229802,0,6.68272488259315,1,0.586948867865362,0,120.626165057111,0,0,0.222757496086438,0.211624850977388,0,0.210863019641309,0,0,0.796482252815803,0.432443840266218,0.667577264226285,4.38909221066763,2.93005817043439,23.2281690691622,19.3351388062461,1655.94335141197,19.3351388062461,1387.92151295427,2.21361111988103,524.537435284065,0.496970902225811,0.749467624047064,0.496970902225811,0.574540078823908,82.2493333333334,0.825072454776844,1458.35441912737,1168.58383766532,435.305517228357,0.00233919789177943,0.597171740521407,88.8495025368016,0.948116748468114,0.000179140496157304,0.921592999338735,0.940191417822619,8390.09708095935,7278.31193084163,2.52138244134886,2.9065315779475,0.212181483232841,0.21218148323284,NA,NA,NA,NA
"100","Foggia",2005,1,217,36.3,18.6,0,0,14.21,1247.95,2,"reproductive",0.947334186482629,60,0.00711736887253519,0.0132666627584258,1.10769811819519,0,6.33,2,0.25206659241009,0,120.374098464701,0,0,0.211,0.211182628885441,0,0.0687029973631679,0.259999999999999,0,0.785453339896936,0.412711604309917,0.650804863663429,5.93424141785432,3.86203317689256,27.3106248678047,23.3696968076933,1679.31304821966,17.293575637693,1405.21508859196,0.624290565842312,525.161725849907,0.495587634826533,0.774356788882294,0.366734849771635,0.592958060801978,83.1966666666667,0.818601271919685,1481.72411593506,1182.74038067838,435.816562279603,0.000413153477072705,0.18815134163897,89.0376538784406,0.948286965279751,0.00017021681163687,0.930830926558939,0.93949475458239,8427.59595597569,7202.95503756036,2.51547908921725,2.94315892423076,0.211173497441169,0.211173497441168,NA,NA,NA,NA
"101","Foggia",2005,1,218,37.3,17.4,0,0,14.27,1262.22,2,"reproductive",0.95164235983115,60,0.00104516530824556,0.00205198034768986,1.02232050917546,0,6.33,3,0.0389876266061073,0,120.335110838095,0,0,0.211,0.211114229540518,0,0.0103976963995329,0.459999999999999,0,0.773568933118569,0.389759285120738,0.631295392352628,6.25220833162101,3.94699031178106,28.8377050954613,24.4135717333457,1703.72661995301,13.1833287360067,1418.39841732797,0.0690652620798552,525.230791111987,0.493570697185922,0.799144660041346,0.266528176480398,0.606343511227866,84.148,0.807198851186521,1506.1376876684,1193.3819484889,435.872311679811,0.0000202963544701896,0.0227225963071014,89.0603764747477,0.948442420280743,0.0001554550009919,0.93908511579822,0.938720888789511,8454.08791594241,7112.9019835588,2.50823645938425,2.98118146301197,0.211108518063492,0.211108518063492,NA,NA,NA,NA
"102","Foggia",2005,1,219,37.6,19.3,0,0,13.4,1275.62,2,"reproductive",0.893509073638875,60,0.000653723274047639,0.00121768270080178,0.915232304606479,0,6.33,4,0.0231359713152337,0,120.31197486678,0,0,0.211,0.211073640117158,0,0.00651620735577307,0.52,0,0.761647462039959,0.366040298800431,0.611134253980366,6.11550899872793,3.73739702964781,27.536318896975,21.5504671758408,1725.27708712885,10.3442242444036,1428.74264157237,0.0323942347023358,525.263185346689,0.490859713735909,0.823796381487993,0.235612662593236,0.618176337522257,85.0413333333334,0.794379956034264,1527.68815484425,1201.59919288938,435.898045010549,0.00000709203811443599,0.0106910459405413,89.0710675206882,0.948575529990831,0.000133109710087842,0.945989225195203,0.937914173536351,8476.47131672576,7020.89462022004,2.50191338309479,3.02061178466607,0.2110699581113,0.2110699581113,NA,NA,NA,NA
"103","Foggia",2005,1,220,38.6,19.9,0,0,12.54,1288.16,2,"reproductive",0.835943753438015,60,0.000421434405420886,0.000778256633164475,0.878730314508625,0,6.33,5,0.014786876030125,0,120.29718799075,0,0,0.211,0.211047698229386,0,0.00420566710511128,0.72,0,0.749806618152642,0.342435768419834,0.591070403156859,6.26150482561735,3.70099018164626,27.7143120071161,19.9769079541286,1745.25399508298,5.593534227156,1434.33617579953,0.0107436300638331,525.273928976753,0.487322120833657,0.848270439638229,0.136450193833424,0.625029073804323,85.8773333333334,0.776758634166094,1547.66506279837,1205.94401889582,435.906390217964,0.00000153334434118583,0.00353531464497604,89.0746028353332,0.948689773764509,0.000114243773678857,0.95177615146155,0.93708064401222,8495.5070791805,6928.01735451048,2.4964064619864,3.06122772000706,0.211045313317917,0.211045313317917,NA,NA,NA,NA
"104","Foggia",2005,1,221,38.6,19.9,0,0,12.54,1300.7,2,"reproductive",0.835943753438015,60,0.000272971794676814,0.000484180441294402,0.835028212351538,0,6.33,6,0.00919942838459363,0,120.287988562365,0,0,0.211,0.211031558881342,0,0.00272611942007028,0.72,0,0.737292766599065,0.317460694406517,0.569841590245539,6.23358976373548,3.55215870390534,27.5907559680747,19.5559298362079,1764.80992491918,5.47566035413822,1439.81183615367,0.0064273413729016,525.280356318126,0.482464275316361,0.872500529397553,0.135089997088581,0.631813498936934,86.7133333333334,0.759312969539381,1567.22099263458,1210.10175881951,435.911270581628,0.000000739219729843729,0.00208151430836067,89.0766843496416,0.948794855084967,0.00010508132045739,0.956971246278751,0.936231362904297,8513.036557263,6835.8254219456,2.49132424444575,3.10258572445021,0.211029980937275,0.211029980937275,NA,NA,NA,NA
"105","Foggia",2005,1,222,38.6,19.9,0,0,12.54,1313.24,2,"reproductive",0.835943753438015,60,0.000180608055875456,0.000306498045541764,0.803552388834854,0,6.33,7,0.00582346286529351,0,120.2821650995,0,0,0.211,0.211021342279824,0,0.00180453250235169,0.72,0,0.724099201400622,0.291109531243938,0.547443101557347,6.20517463963488,3.39698005042671,27.4649865824434,19.1184357956526,1783.92836071484,5.35316202278272,1445.16499817645,0.0038835907094338,525.284239908836,0.475837318381679,0.896397803299676,0.13323444914687,0.638504735629528,87.5493333333334,0.742106932329852,1586.33942843023,1214.0743774665,435.914152621216,0.000000361132516510186,0.00123592893145159,89.077920278573,0.948891508789177,0.0000966537042107474,0.961629242714415,0.935368122657017,8529.19235715784,6744.56894247316,2.48663973675732,3.14460847218775,0.211020275165833,0.211020275165833,NA,NA,NA,NA
"106","Foggia",2005,1,223,38.6,19.9,0,0,12.54,1325.78,2,"reproductive",0.835943753438015,60,0.000122139553212015,0.000197485688212781,0.780576642172621,0,6.33,8,0.00375222807604284,0,120.278412871424,0,0,0.211,0.211014759423551,0,0.00122070535212282,0.72,0,0.710223980813165,0.263384128355551,0.523876509102218,6.17626397870801,3.23559961245933,27.3370238802538,18.6647192431926,1802.59307995803,5.22612138809393,1450.39111956455,0.0023658358587959,525.286605744694,0.466877888636766,0.919845121012257,0.130725808818294,0.645069984589051,88.3853333333334,0.725224863576793,1605.00414767343,1217.86449063722,435.915868384204,0.000000178375116454892,0.000739046430290501,89.0786593250033,0.948980410779531,0.000088901990353607,0.965801016507673,0.934492402589333,8544.08816387168,6654.43224320149,2.48232511116558,3.18722977799641,0.211014021452373,0.211014021452373,NA,NA,NA,NA
"107","Foggia",2005,1,224,37.7,19.9,0,0,13.05,1338.83,2,"reproductive",0.86994455622396,60,0.0000844665805609286,0.000124909345683183,0.739223713066806,0,6.33,9,0.00237327756798048,0,120.276039593856,0,0,0.211,0.211010595778695,0,0.000844347509183385,0.540000000000001,0,0.695064338119829,0.233083348425852,0.498120846161974,5.93976120292633,2.95871887640173,26.5441045173693,18.457908998148,1821.05098895618,8.49063813914806,1458.88175770369,0.00240407382823538,525.289009818522,0.454350101530222,0.94266327420094,0.209001046703902,0.655566335055845,89.2553333333334,0.712903060854905,1623.46205667158,1223.91749255523,435.917582255794,0.000000178106794254996,0.000738237985445966,89.0793975629887,0.949065365914642,0.0000849551351106426,0.969676738106636,0.933608499730476,8558.37270815113,6565.8643122408,2.4782024685534,3.23024957012885,0.21101006598976,0.21101006598976,NA,NA,NA,NA
"108","Foggia",2005,1,225,32.9,18.3,4.3,0,14.95,1353.78,2,"reproductive",0.996960295297661,60,0.0000606384925287812,0.00007058917158385,4.005540140365,0,6.62438927046342,0,0.00134119426009315,0,120.274698399596,0,0,0.220812975682114,0.211008242806308,0,0.000606228633842298,0,0,0.676808648762335,0.196587383856701,0.467099276278196,4.98565750634237,2.32879701298348,23.9231146473686,18.5634769992761,1839.61446595545,18.5634769992761,1477.44523470297,0.00326877865304455,525.292278597175,0.434900477316632,0.964504637677739,0.434900477316632,0.677407698532644,90.252,0.712903060854905,1642.02553367085,1237.15145212812,435.919912578101,0.000000270490874816359,0.00100124665091063,89.0803988096397,0.94915402616311,0.0000886602484686527,0.973594654266943,0.932724155545635,8573.34179450476,6479.5903509438,2.47390332411506,3.27329624489465,0.211498479450098,0.211498479450099,NA,NA,NA,NA
"109","Foggia",2005,1,226,27.9,15.2,0,0,13.63,1367.41,2,"reproductive",0.908779186780265,60,0.00300288825360649,0.00271450168316446,1.45668205681391,0,6.33,1,0.0515755319801248,0,120.27,0,0,0.211,0.211,0,0.029583838079015,0,0,0.659360089152548,0.161700842453582,0.437445716085545,4.19509138947327,1.83512475691244,22.2014684080764,15.2989127570882,1854.91337871254,15.2989127570882,1492.74414746006,0.110995331221483,525.403273928397,0.41142181059776,0.985166866799659,0.41142181059776,0.698069927654564,91.1606666666667,0.712903060854905,1657.32444642794,1248.0580938604,435.99904148947,0.0000326659673758518,0.031906823600752,89.1123056332404,0.949227507911883,0.0000734817487730854,0.976734381991909,0.931849798464219,8587.30827576448,6397.61925370911,2.47076440551718,3.31642362346915,0.211,0.211,NA,NA,NA,NA
"110","Foggia",2017,27,123,24.1,7.2,3.8,0,6.71,6.71,0,"post-transplanting",0.447318389377186,6.44731838937719,1,0.597622052037549,4.24103300963734,0,10.2713449383251,0,0.686731163295458,10.4546298039093,12.996390327952,10.6232688367046,201.893609672048,0.342378164610837,0.377,0.377,1,0,0.28,0.00246323230954925,0.00246323230954925,0.302093747463117,4.25150545523891,1.28435321533301,26.4686400912856,0.0335391146374231,0.0335391146374231,0.0241481625389446,0.0241481625389446,0.0241481625389446,0.0241481625389446,0,0,0,0,0.447333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375268908230542,0.375268908230542,NA,NA,NA,NA
"111","Foggia",2017,27,124,26.3,6.2,0.2,30,7.56,14.27,0,"post-transplanting",0.504294706537424,6.95161309591461,0.909992715121934,0.620850040002153,4.72073930890528,23.8197555894177,11.31,0,0.81778638289054,22.7976761402368,14.8975813715981,23.0019692065271,199.992418628402,0.377,0.377,0.377,1,0,0.38,0.00411182191613528,0.00411182191613528,0.303495048628715,4.74023029170624,1.43863642289269,28.9912763068377,0.0691327578178674,0.10267187245529,0.0428623098470778,0.0670104723860224,0.0428623098470778,0.0670104723860224,0,0,0,0,0.951333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.377,NA,NA,NA,NA
"112","Foggia",2017,27,125,23.4,11.9,0,0,9.48,23.75,0,"post-transplanting",0.631909294499614,7.58352239041422,1,0.452683781307964,1.54318587651375,0,9.31413034217829,1,0.691628749134143,0,16.3122370918097,0.276013570917826,197.610120588138,0.310471011405943,0.355888674743345,0.377,1,0,0,0.00617910094661619,0.00617910094661619,0.305252235804624,3.74874414081121,1.14431253044211,22.0218890641449,0.0988854614256335,0.201557333880924,0.0988854614256335,0.165895933811656,0.0988854614256335,0.165895933811656,0,0,0,0,1.58333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372060813370211,0.37206081337021,5,5,35.61125714,2017-05-05
"113","Foggia",2017,27,126,23.3,7.3,1.5,0,6.21,29.96,0,"post-transplanting",0.413754892301836,7.99727728271606,0.770188267959705,0.476317429083858,1.30773960676303,0,9.0300733063314,2,0.793430089240827,0,16.8815095719305,0.197153374616278,196.05026464416,0.30100244354438,0.337814145921382,0.377,0.99959340601402,0,0.27,0.00753329955202615,0.00753329955202615,0.306403304619222,4.14572552213921,1.2702640000277,26.0830012080208,0.0934940085999796,0.295051342480903,0.0682506262779851,0.234146560089641,0.0682228759838011,0.234118809795457,0,0,0,0,1.99733333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369936412537371,0.36993641253737,5,6,35.921441665,2017-05-06
"114","Foggia",2017,27,127,22.3,11.5,1,0,8.47,38.43,0,"post-transplanting",0.56469679439501,8.56197407711107,0.686239897140116,0.386480057886216,0.951614541247401,0,8.69197870719778,3,0.716530687761174,0,18.0101281505835,0.283757648455008,193.921357729291,0.289732623573259,0.323808200126278,0.377,0.998998953848365,0,0,0.00938033050014569,0.00938033050014569,0.307973280925124,3.58510327071309,1.1041160167369,21.5157854791355,0.131065536198007,0.42611687867891,0.131065536198007,0.365212096287648,0.130934333547384,0.365053143342841,0,0,0,0,2.562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367705774311788,0.367705774311787,5,7,35.95571042,2017-05-07
"115","Foggia",2017,27,128,21.2,10.4,13.8,0,6.92,45.35,0,"post-transplanting",0.461643080600876,9.02361715771195,0.611321703795098,0.357545543069099,3.447150184661,7.37728297946768,11.31,0,0.717905822631488,3.45250950578656,22.709036684574,3.70086303671096,192.180963315426,0.377,0.377,0.377,0.997831882802534,0,0,0.0108893569654334,0.0108893569654334,0.309255953420618,3.48510069013637,1.07778813669498,21.6003636524077,0.124872690266089,0.550989568945,0.124872690266089,0.490084786553737,0.124601951638829,0.48965509498167,0,0,0,0,3.02333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.377,5,8,36.297966665,2017-05-08
"116","Foggia",2017,27,129,20.2,12.4,16,0,7.63,52.98,0,"post-transplanting",0.508997374452953,9.5326145321649,1,0.295008775039229,2.97947519990619,12.7255160250546,11.31,0,0.642392870312477,11.794529815511,24.6279567862617,12.0831231547421,190.262043213738,0.377,0.377,0.377,1,0,0,0.012553211290599,0.012553211290599,0.310670229597009,3.01735266545388,0.937401645351706,18.4270877589669,0.135401952027604,0.686391520972604,0.135401952027604,0.625486738581341,0.135401952027604,0.625057047009275,0,0,0,0,3.532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.377,5,9,38.684260415,2017-05-09
"117","Foggia",2017,27,130,23.1,10.5,0,0,8.33,61.31,0,"post-transplanting",0.555517658298529,10.0881321904634,1,0.362631746770822,1.59456033722091,0,9.35280791600827,1,0.856793919190082,0,25.5327282788914,0.332736159965606,188.167741641953,0.311760263866942,0.360218003739319,0.377,1,0,0,0.0143697128015595,0.0143697128015595,0.312214255881326,3.90573346024409,1.2194256659609,23.5077743669316,0.215801923162461,0.902193444135065,0.215801923162461,0.841288661743802,0.215801923162461,0.840858970171736,0,0,0,0,4.08733333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371755463061421,0.371755463061421,5,10,36.43942708,2017-05-10
"118","Foggia",2017,27,131,24,11.6,0,0,9.67,70.98,0,"post-transplanting",0.644961012154998,10.7330932026184,0.817310915266261,0.351164821447627,1.25073259399155,0,7.75091050056909,2,0.905196764578453,0,26.6502124660515,0.408822064085797,185.736238626129,0.258363683352303,0.344625517471169,0.377,1,0,0,0.0164784246396133,0.0164784246396133,0.314006660943671,4.0010666724406,1.25636158602608,23.4051161386448,0.286060434121776,1.18825387825684,0.286060434121776,1.12734909586558,0.286060434121776,1.12691940429351,0,0,0,0,4.732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366895602654582,0.366895602654583,5,11,36.229583335,2017-05-11
"119","Foggia",2017,27,132,30.2,15.4,0,0,14.43,85.41,0,"post-transplanting",0.961696192390954,11.6947893950094,0.671670142293233,0.405926800497701,1.31415717482479,0,6.33,3,1.17648268003917,0,28.4507603439418,0.648564087384443,182.110643980815,0.211,0.327216210208287,0.377,0.998834822386379,0,0,0.0196251373410732,0.0196251373410732,0.316681366739912,5.00267962019706,1.58425541948591,25.6602963277349,0.556942178157883,1.74519605641472,0.556942178157883,1.68429127402346,0.556293241599812,1.68321264589332,0,0,0,0,5.694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361485673874594,0.361485673874595,5,12,36.0821,2017-05-12
"120","Foggia",2017,27,133,28.5,13.8,0,0,13.31,98.72,0,"post-transplanting",0.88761613029622,12.5824055253056,0.533174645652388,0.363467059385185,1.10749492735739,0,6.33,4,1.16096291937306,0,29.9838698428354,0.652240392950034,178.764331169598,0.211,0.312905457441274,0.377,0.995209565006601,0,0,0.022527614545261,0.022527614545261,0.319148472363472,4.79954612205186,1.53176781289088,25.661244670534,0.59008686878329,2.33528292519801,0.59008686878329,2.27437814280675,0.587260095997925,2.27047274189125,0,0,0,0,6.58133333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358463668354055,0.358463668354056,5,13,36.03330625,2017-05-13
"121","Foggia",2017,27,134,28.8,11.7,0,0,12.5,111.22,0,"post-transplanting",0.833184016136514,13.4155895414421,0.476610328218068,0.361647064268693,1.055511691315,0,6.33,5,1.25558912676341,0,31.2106737725028,0.658710684403957,175.623227428763,0.211,0.299653453588201,0.377,0.991531525184669,0,0,0.0252534571487433,0.0252534571487433,0.321465438576432,5.07379173628384,1.63104868574996,27.7691755343262,0.671927779537949,3.00721070473596,0.671927779537949,2.9463059223447,0.66623757605921,2.93671031795046,0,0,0,0,7.41466666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355273168668777,0.355273168668776,5,14,36.006302085,2017-05-14
"122","Foggia",2017,27,135,25.5,11.7,0,0,10.68,121.9,0,"post-transplanting",0.711958429414818,14.1275479708569,0.420649381977628,0.29599221359893,0.834858135426063,0,6.33,6,1.09788918527407,0,32.1967252067111,0.600142659411489,172.939144149869,0.211,0.289342497475943,0.377,0.9851462118255,0,0,0.0275824170691585,0.0275824170691585,0.323445054508785,4.37446167205329,1.41489799396387,25.0269682199203,0.565188139907014,3.57239884464298,0.565188139907014,3.51149406225171,0.556792954998095,3.49350327294855,0,0,0,0,8.12666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352443115594301,0.3524431155943,5,15,35.905041665,2017-05-15
"123","Foggia",2017,27,136,23.4,14.2,0,0,10.92,132.82,0,"post-transplanting",0.727950978569299,14.8554989494262,0.376636077021902,0.231322678867775,0.638395210233666,0,6.33,7,0.914148592098456,0,33.3807636015599,0.646188202258998,170.194768960663,0.211,0.281563549066616,0.377,0.976908243687162,0,0,0.0299637131675605,0.0299637131675605,0.325469156192426,3.60263769595424,1.17254745096925,20.4986147590839,0.514185847850475,4.08658469249345,0.514185847850475,4.02567991010219,0.502312393552402,3.99581566650096,0,0,0,0,8.85466666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349842554270372,0.349842554270372,5,16,35.756875,2017-05-16
"124","Foggia",2017,27,137,24.5,15.2,0,0,12.09,144.91,1,"vegetative",0.806176417691355,15.6616753671176,0.343657071289567,0.228491512394834,0.618789480071152,0,6.33,8,0.964361784695038,0,34.7031853027067,0.752501608854487,167.155483865967,0.211,0.274080516965638,0.377,0.967869108093551,0,0,0.0351311919208052,0.0350118657606835,0.329760085896581,3.73742356220504,1.23245311490464,20.6724689728871,0.673307052984762,4.75989174547821,0.673307052984762,4.69898696308695,0.649459632284494,4.64527529878545,0,0,0,0,9.66066666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346981115281122,0.346981115281123,5,17,35.66642857,2017-05-17
"125","Foggia",2017,27,138,26.1,12.2,0,0,11.33,156.24,1,"vegetative",0.755133989915035,16.4168093570326,0.310561524356013,0.262902803366891,0.699892672759373,0,6.33,9,1.17577226406767,0,35.6311594964372,0.743108684181578,164.308628723987,0.211,0.265571035171343,0.377,0.955246419075592,0,0,0.0413466124398862,0.0410275792749127,0.334873442383676,4.49745257387024,1.50607742536925,25.3476183628817,0.910120616627287,5.6700123621055,0.910120616627287,5.60910757971424,0.862681194043287,5.50795649282874,0,0,0,0,10.416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343782980367374,0.343782980367374,5,18,35.474166665,2017-05-18
"126","Foggia",2017,27,139,29.3,8.3,0,10.5,10.92,167.16,1,"vegetative",0.727950978569299,17.1447603356019,0.271217856192651,0.305498218843028,5.22940799965619,0,11.2950937815008,0,1.44039969616263,0,36.184236918058,0.750898071422853,161.564253534781,0.376503126050026,0.255813715181751,0.377,0.933650377718739,0,0.17,0.0483189392593993,0.0476878695018773,0.340534689076596,5.49127521553344,1.8699696981557,31.2447558370175,1.26384699870214,6.93385936080764,1.04899300892278,6.65810058863701,0.966601355304321,6.47455784813306,0,0,0,0,11.144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348405973723899,0.3484059737239,5,19,35.720641665,2017-05-19
"127","Foggia",2017,27,140,26.2,13.1,7.5,0,11.88,179.04,1,"vegetative",0.792067987865263,17.9368283234672,0.391563009770646,0.253534601673539,4.2011273828735,3.03043179695374,11.31,0,1.26233427308543,0,40.0851656620637,0.853265094114533,158.578157220529,0.377,0.268364640698763,0.377,0.980116509111392,0,0,0.0571586555675502,0.0559410739719089,0.347549912876123,4.4500690232852,1.5466211013355,24.7457109238756,1.28837486046373,8.22223422127137,1.28837486046373,7.94647544910074,1.23585847801381,7.71041632614687,0,0,0,0,11.936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349955538137654,0.349955538137655,5,20,35.9778125,2017-05-20
"128","Foggia",2017,27,141,19.4,12.6,36,0,7.21,186.25,1,"vegetative",0.480666204345594,18.4174945278128,0.452169294462298,0.164843053044336,2.72179711544957,33.1133598315061,11.31,0,0.847155622753003,15.4978015163512,58.1239543698542,16.0395270913455,156.766045630146,0.377,0.377,0.377,0.989174303693922,0,0,0.063238281547012,0.061899815763602,0.352614843399062,2.9013927949125,1.02307416601724,17.8761848976487,0.624879570242929,8.8471137915143,0.624879570242929,8.57135501934367,0.605032144426035,8.3154484705729,0,0,0,0,12.4166666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.377,5,21,36.00658125,2017-05-21
"129","Foggia",2017,27,142,24.8,12.5,0,0,10.74,196.99,1,"vegetative",0.715986822952536,19.1334813507653,1,0.238911506686258,1.62177729151537,0,9.44931120179838,1,1.284824779202,0,58.7098366399449,0.828563273238416,154.066775307615,0.314977040059946,0.363900607460397,0.377,1,0,0,0.0734104289546278,0.0719618425926023,0.361167566203712,4.21891783336051,1.52373628588825,24.1039681425878,1.45696519244062,10.3040789839549,1.45696519244062,10.0283202117843,1.42821532763572,9.74366379820862,0,0,0,0,13.1326666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370376538582263,0.370376538582264,5,22,36.310970835,2017-05-22
"130","Foggia",2017,27,143,28.6,12.4,0,0,12.74,209.73,1,"vegetative",0.849209926932087,19.9826912776974,0.876841661541195,0.285645689050202,1.48168662367313,0,7.68197888907504,2,1.61701085064824,0,59.2734097059906,1.02093750783993,150.865253883081,0.256065962969168,0.349022476689732,0.377,1,0,0,0.0874006368989821,0.0859520505369566,0.373059242956413,5.10014582300738,1.90265653969845,27.7312106433756,2.36698949083357,12.6710684747885,2.36698949083357,12.3953097026179,2.32775878477541,12.071422582984,0,0,0,0,13.982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363034404130244,0.363034404130244,5,23,36.16329792,2017-05-23
"131","Foggia",2017,27,144,28.1,11.8,0,0,12.2,221.93,1,"vegetative",0.813081786009141,20.7957730637065,0.750678084780456,0.281535459921784,1.21681402015732,0,6.33,3,1.67004705138477,0,59.6477924891722,1.02088849868818,147.799935549826,0.211,0.335179552333247,0.377,0.999496030373677,0,0,0.102987204860962,0.101538618498937,0.386307825724096,5.05443176533891,1.95256654553888,27.8830573544855,2.68507076594928,15.3561392407378,2.68507076594928,15.0803804685671,2.64596922553354,14.7173918085176,0,0,0,0,14.7953333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356296213398331,0.35629621339833,5,24,36.060622915,2017-05-24
"132","Foggia",2017,27,145,21.3,13.1,13.5,0,8.88,230.81,1,"vegetative",0.591945683994739,21.3877187477013,0.643139805158807,0.185320286747629,2.9504613782321,5.38421833502027,11.31,0,1.13587243698625,0,65.3542972862632,0.773476329603199,145.568300321166,0.377,0.355423629124376,0.377,0.9984351307647,0,0,0.115813506964777,0.114358456536073,0.397204688055662,3.331439677832,1.32326345800952,19.8220660831004,1.56274396755387,16.9188832082916,1.56274396755387,16.643124436121,1.54069529806895,16.2580871065865,0,0,0,0,15.3873333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370387662679049,0.370387662679049,5,25,35.73779375,2017-05-25
"133","Foggia",2017,27,146,22.2,11.8,0,0,8.61,239.42,1,"vegetative",0.573829242893737,21.961547990595,0.887777186800656,0.208798630234351,1.35027414950656,0,9.7509272202591,1,1.31971508251971,0,65.4267713297872,0.771147119665642,143.404964075457,0.32503090734197,0.345049736246424,0.377,1,0,0,0.129531690630684,0.128055173038397,0.408846897082638,3.73859682844827,1.52851371275407,22.3724939518492,1.9123657199401,18.8312489282317,1.9123657199401,18.5554901560611,1.89056687199308,18.1486539785796,0,0,0,0,15.9613333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364304437709172,0.364304437709172,5,26,35.73104167,2017-05-26
"134","Foggia",2017,27,147,24.5,11.3,0,0,9.8,249.22,1,"vegetative",0.653581662533459,22.6151296531285,0.791531008261634,0.243176370597939,1.17626547328307,0,8.33148537637809,2,1.58997867928527,0,65.3989068977684,0.901888620484669,140.940961207706,0.277716179212603,0.333410525723126,0.377,0.999680274758044,0,0,0.146771210213201,0.145294692620915,0.423500488727777,4.32996275585548,1.83374134327787,25.2581160758236,2.78637477050807,21.6176236987398,2.78637477050807,21.3418649265692,2.75746194301483,20.9061159215944,0,0,0,0,16.6146666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35778558913642,0.357785589136421,5,27,35.60893958,2017-05-27
