"","site","year","experiment","doy","tMax","tMin","p","irrigation","gddRate","gddState","phenoCode","phenoStage","rootRate","rootState","ftsw","trc1","ev1","dc1","wc1mm","daysNoRain","trc2","dc2","wc2mm","dc3","wc3mm","wc1","wc2","wc3","waterStress","heatStress","coldStress","fIntPot","fIntAct","kc","et0","etR","radiation","carbonRateIde","carbonStateIde","carbonRatePot","carbonStatePot","carbonRateAct","carbonStateAct","floweringRateIde","floweringStateIde","floweringRateAct","floweringStateAct","cycleCompletion","fruitSetCoefficient","fruitsStateIde","fruitsStatePot","fruitsStateAct","kt","carbonSugarRate","carbonSugarState","fruitWaterContentPot","fruitWaterContentPotRate","fruitWaterContentSensitivity","fruitWaterContentAct","fruitFreshWeightPot","fruitFreshWeightAct","brixPot","brixAct","swc_sim","swc_sim_2","month","day","swc","date"
"372","Foggia",2018,29,177,25.1,17.6,0,5,13.48,749.06,2,"reproductive",0.449220492267346,30.9674086039625,0.450056294163945,0.25787629581628,1.4762454109351,1.2888864203795,14.1,0,2.40404391145674,0,90.1488729179501,1.07390264645375,136.453179561376,0.47,0.322335451934498,0.47,0.900699302230032,0,0,0.915228817832053,0.596769353058291,0.807253950099547,3.66104467041788,2.95539277168573,19.4741392749559,18.4151539295754,698.717727362964,18.4151539295754,694.11498689662,10.8151365056461,353.215423793467,0.0582980511111049,0.0105821852924493,0.0582980511111049,0.010579333748016,49.9373333333333,0.999997148455567,499.589808951249,495.616081573388,262.30589498361,0.0523314640742895,2.42339573788206,45.8689842224934,0.902334883449181,0.00448187481316742,0.104162250986243,0.902264281945335,2685.76851436123,2683.82839154975,NA,NA,0.401170087465544,0.401170087465544,6,26,35.4216020833333,2018-06-26
"373","Foggia",2018,29,178,24.6,18,0.5,0,13.44,762.5,2,"reproductive",0.447889981472798,31.4152985854353,0.454843507917845,0.238553545709124,0.5732902715173,0,13.7881561827736,1,2.25952340997968,0,88.9079497090646,1.08648271182795,134.348096648454,0.459605206092453,0.312887613838539,0.47,0.903208395877445,0,0,0.914760832321855,0.596254896260384,0.806816661821326,3.42801717185955,2.76578137126591,18.2579175457737,17.2051311137497,715.922858476713,17.2051311137497,711.32011801037,10.1290881324356,363.344511925903,0.0794345524404574,0.0145715093400423,0.0794345524404574,0.0145686577956089,50.8333333333333,0.999997148455567,516.794940064999,512.821163625941,272.434954232501,0.0454649310434595,2.32015755165743,48.1891417741508,0.906419934994557,0.00408505154537608,0.116725652185997,0.906338035427594,2911.24989298367,2908.70424805038,NA,NA,0.395073670900487,0.395073670900487,6,27,34.1653020833333,2018-06-27
"374","Foggia",2018,29,179,25.3,16.7,0,0,13.19,775.69,2,"reproductive",0.439592403803207,31.8548909892385,0.415122634365175,0.259455791541444,0.498649970975765,0,13.0300504202564,2,2.49552286048499,0,87.3967335611143,1.08177758534043,132.282012350579,0.434335014008546,0.302883603316017,0.47,0.880452982100771,0,0,0.914257228329044,0.595702547629267,0.806347165484876,3.8805207095765,3.12904687477237,20.8277947878687,19.2526141862749,735.175472662988,19.2526141862749,730.572732196644,11.0447764845486,374.389288410451,0.105831244938376,0.0198865154356054,0.105831244938376,0.0198836638911721,51.7126666666667,0.999997148455567,536.047554251274,532.073722912532,283.479699222379,0.048453132970569,2.46670660615622,50.655848380307,0.910088420779698,0.00366848578514145,0.130313413852621,0.909990942632717,3152.87198468393,3149.45748254686,NA,NA,0.387847993886583,0.387847993886583,6,28,32.8128791666667,2018-06-28
"375","Foggia",2018,29,180,27.1,15.6,0,0,13.48,789.17,2,"reproductive",0.449220492267346,32.3041114815058,0.367719015359385,0.286665180194068,0.490907106415334,0,12.252478133647,3,2.80015613275764,0,85.5869739401274,1.12093980188584,130.170676036923,0.408415937788232,0.292064729531698,0.47,0.846664068414016,0,0,0.913692846528844,0.595070695667895,0.805810091317711,4.52446944031507,3.64586313286447,24.0669415311778,22.7200102556429,757.895482918631,22.7200102556429,753.292742452287,12.5281801970223,386.917468607474,0.138893380590143,0.0268619522728064,0.138893380590143,0.026859100728373,52.6113333333333,0.999997148455567,558.767564506917,554.793668381056,296.007843694738,0.0542267525877861,2.69436559720889,53.3502139775159,0.913518699247973,0.00343027846827493,0.14556601810951,0.913398900599998,3422.7959237512,3418.06103785713,NA,NA,0.380016880184495,0.380016880184496,6,29,31.8767229166667,2018-06-29
"376","Foggia",2018,29,181,30,18.2,0,0,14.9,804.07,2,"reproductive",0.496693278190877,32.8008047596967,0.317168764243936,0.288944862010712,0.469407061350484,0,11.4941262102858,4,2.87026313969958,0,83.7942924638461,1.25687674407875,127.836217629426,0.383137540342859,0.281181307483251,0.47,0.800619605705226,0,0,0.913004751833279,0.594277091331167,0.805135527631492,4.90098088748078,3.94595383275369,24.3586937904027,25.4064012399782,783.301884158609,25.4064012399782,778.699143692266,13.2399188949924,400.157387502466,0.181989740140744,0.0360017538384144,0.181989740140744,0.035998902293981,53.6046666666667,0.999997148455567,584.173965746895,580.199997173552,309.247724835514,0.0550814660317675,2.81153692611949,56.1617509036354,0.916968340253183,0.00344964100520961,0.164117590041576,0.916815819775395,3724.45553633978,3717.62664488025,NA,NA,0.371874393839262,0.371874393839263,6,30,31.0268916666667,2018-06-30
"377","Foggia",2018,29,182,35.2,16.1,0,0,14.95,819.02,2,"reproductive",0.498214358194686,33.2990191178914,0.266803364304731,0.347163558387835,0.56064513040713,0,10.5863175214908,5,3.50623843087607,0,81.3495513516414,1.28011016484369,125.49461014591,0.35287725071636,0.268489059118105,0.47,0.741579690508944,0.0400000000000006,0,0.912239532318026,0.59335930204724,0.804355406740154,6.46008904751428,5.19620755339096,30.9623370344039,32.3658262139969,815.667710372606,31.071193165437,809.770336857703,14.9873422444525,415.144729746918,0.230108800944693,0.047558167829159,0.220904448906905,0.0470930597250959,54.6013333333333,0.999534891895937,616.539791960892,611.256738875245,324.22809634563,0.0610961475340399,3.06862996054287,59.2303808641783,0.92010175386003,0.00313341360684727,0.184594529880951,0.9199015304067,4058.01268500476,4047.86880438411,NA,NA,0.362384131698404,0.362384131698404,7,1,30.5237333333333,2018-07-01
"378","Foggia",2018,29,183,35.1,17.4,0,0,14.8,833.82,2,"reproductive",0.493311473831818,33.7923305917232,0.208085041719161,0.292505374208481,0.503969386748748,0,9.78984276053357,6,3.00230739416109,0,79.3790428089641,1.28676507552571,123.176046218901,0.326328092017786,0.25778835600804,0.47,0.651082537693032,0.0200000000000003,0,0.911400343541565,0.592303249847445,0.803457762370328,6.29842035356878,5.06051472374611,29.7763005364517,30.7913676976663,846.459078070273,30.175540343713,839.945877201416,12.7680928063651,427.912822553283,0.279265213926545,0.0615832916492806,0.273679909648014,0.060837681068815,55.588,0.999254389419534,647.331159658558,641.409780016806,336.986669126906,0.0466012472675625,2.79041280152733,62.0207936657056,0.92291085336527,0.00280909950523944,0.206759293955952,0.922638487983784,4371.38927900761,4355.99900188439,NA,NA,0.353908219647331,0.353908219647331,7,2,29.9383854166667,2018-07-02
"379","Foggia",2018,29,184,33.3,19.1,0,0,14.82,848.64,2,"reproductive",0.493842326254038,34.2861729179772,0.158308174230267,0.217581425741431,0.420512554544232,0,9.15174878024791,7,2.26909670316214,0,78.1237718591939,1.30723318000204,120.854987285507,0.30505829267493,0.249707025733095,0.47,0.550563651270185,0,0,0.910470035536725,0.591048341134392,0.802391089964233,5.62893121514449,4.51660425305348,26.6414755807691,27.5511720163104,874.010250086583,27.5511720163104,867.497049217726,9.8470231566727,437.759845709956,0.326290077722599,0.0779700756564725,0.326290077722599,0.0772244650760069,56.576,0.999254389419534,674.882331674869,668.940409587757,346.826350238927,0.031474710718977,2.34174465829954,64.3625383240051,0.925459295318857,0.00254844195358772,0.230865854314602,0.925083170430762,4652.8450693151,4629.48515351133,NA,NA,0.346884179874915,0.346884179874915,7,3,29.3788729166667,2018-07-03
"380","Foggia",2018,29,185,33.2,19.8,0,0,14.71,863.35,2,"reproductive",0.490318136519546,34.7764910544968,0.120334336017577,0.172978973815545,0.387229636929468,0,8.5915401695029,8,1.83222160468856,0,77.2791734570874,1.31687203905982,118.550492043865,0.286384672316763,0.243196057502238,0.47,0.455171959524913,0,0,0.909448287821748,0.589567382857073,0.801132275428512,5.49892875253476,4.40536930393744,25.8499303096019,26.5120420599023,900.522292146485,26.5120420599023,894.009091277628,7.82301420684803,445.582859916804,0.367745854114336,0.0964388318104221,0.367745854114336,0.0956932212299565,57.5566666666667,0.999254389419534,701.394373734771,695.43268398859,354.643531523611,0.0223301202884954,2.00233654241315,66.3648748664183,0.92775168027425,0.00229238495539286,0.256672965855334,0.927235712757125,4908.67514801475,4873.86800532889,NA,NA,0.340702009450759,0.340702009450759,7,4,28.92895625,2018-07-04
"381","Foggia",2018,29,186,33,19.4,0,0,14.82,878.17,2,"reproductive",0.493842326254038,35.2703333807508,0.0892635318066131,0.135477311770734,0.367585091728506,0,8.08847776600366,9,1.45729933878983,0,76.7976282977893,1.34530475390227,116.229433110471,0.269615925533455,0.237982134834711,0.47,0.362461804226264,0,0,0.908309515773401,0.587808175865078,0.799636949485316,5.49540594048286,4.3943296424312,26.0095065251263,26.8337965215674,927.356088668053,26.8337965215674,920.842887799196,6.29428101437092,451.877140931175,0.402501879590154,0.116653088429467,0.402501879590154,0.115907477849001,58.5446666666667,0.999254389419534,728.228170256338,722.246472947557,360.933119455462,0.0162213059053821,1.6908937534335,68.0557686198518,0.929844715988902,0.00209303571465203,0.284511779994858,0.929147361344882,5144.77454611069,5094.13800680508,NA,NA,0.33519256529044,0.33519256529044,7,5,28.7448369565217,2018-07-05
"382","Foggia",2018,29,187,32.3,20.9,0,0,14.67,892.84,2,"reproductive",0.48896135252867,35.7592947332795,0.0638205252121304,0.0933530682509774,0.324171447868344,0,7.67095324988434,10,1.01939355902991,0,76.7254297523817,1.35092334326247,113.931314753586,0.255698441662811,0.234209650656606,0.47,0.27505233127031,0,0,0.907062993819848,0.585766948554265,0.797901906271125,5.07027428316929,4.04558151585824,23.7811851231983,24.2590233548236,951.615112022876,24.2590233548236,945.101911154019,4.30899566457918,456.186136595754,0.429624517326692,0.138229485170565,0.429624517326692,0.137483874590099,59.5226666666667,0.999254389419534,752.487193611162,746.487408517895,365.238902287282,0.00953380177072295,1.24571423862516,69.3014828584769,0.931722578727759,0.00187786273885671,0.313786455853779,0.930797745324089,5349.33650805254,5277.84685625886,NA,NA,0.330546162926421,0.33054616292642,7,6,28.5363729166667,2018-07-06
"383","Foggia",2018,29,188,28.8,18.3,0,0,14.75,907.59,2,"reproductive",0.491527188161164,36.2508219214407,0.0448489511794889,0.0602791572313312,0.278044162782865,0,7.33262992987014,11,0.668110507557838,0,76.9906582245628,1.37683880461856,111.621136969229,0.244420997662338,0.231545128136872,0.47,0.202243182629459,0,0,0.905677760061944,0.583377492812922,0.795870868890983,4.52529895517245,3.60155361144456,22.7906531418298,23.3348952698697,974.950007292746,23.3348952698697,968.436806423889,3.03987491387066,459.226011509625,0.450232412368212,0.160840841746315,0.450232412368212,0.160095231165849,60.506,0.999254389419534,775.822088881032,769.804905042958,368.276510638254,0.00586552030892746,0.930058419282313,70.2315412777593,0.933434318854207,0.00171174012644815,0.344794576697057,0.932234423226385,5532.52823826215,5434.56616430132,NA,NA,0.32657404187277,0.32657404187277,7,7,28.1165645833333,2018-07-07
"384","Foggia",2018,29,189,29.2,19.8,0,0,14.97,922.56,2,"reproductive",0.498969980726964,36.7497919021676,0.0310050019533536,0.0409585802911344,0.259462120574659,0,7.03220922900435,12,0.46078118714467,0,77.4581369801224,1.41689896671242,109.275978059812,0.234406974300145,0.229507006160674,0.47,0.144580416173679,0,0,0.904122783241843,0.580582022633731,0.793494719238672,4.37345852993906,3.47031624831597,21.5312704222177,22.3408309842078,997.290838276954,22.3408309842078,990.777637408097,2.07417294089133,461.300184450516,0.465482240987367,0.184218067911091,0.465482240987367,0.183472457330626,61.504,0.999254389419534,798.16291986524,792.129078467207,370.349137053854,0.00346112410731814,0.668875542253828,70.9004168200131,0.935007753694598,0.00157343484039063,0.37767496602772,0.933484787504514,5698.3587751924,5567.88624976563,NA,NA,0.322943873781565,0.322943873781565,7,8,27.6668666666667,2018-07-08
"385","Foggia",2018,29,190,28.3,19.6,0,5,14.87,937.43,2,"reproductive",0.495514885226721,37.2453067873943,0.0200068742595728,0.0253106736053731,1.75210406790952,0,10.2547944874895,0,0.288923927537202,0,78.0716776146909,1.42645539845981,106.947058099247,0.341826482916315,0.227977743342714,0.47,0.0958394429530183,0,0,0.902414340442176,0.577412144405384,0.790800322744576,4.14612972122487,3.27876072168551,20.680994357966,21.269728458733,1018.56056673569,21.269728458733,1012.04736586683,1.30432600187858,462.604510452395,0.476244862889842,0.20813580931831,0.476244862889842,0.207390198737845,62.4953333333333,0.999254389419534,819.432648323973,813.382947991358,371.652490536466,0.00183298209009881,0.443516338137304,71.3439331581504,0.936422692660327,0.00141493896572897,0.411489921687063,0.934527673513431,5845.67837311582,5676.48211817719,NA,NA,0.325455883669045,0.325455883669046,7,9,NA,2018-07-09
"386","Foggia",2018,29,191,30.7,16,0,0,14.67,952.1,2,"reproductive",0.489081166838644,37.734387954233,0.0490982391796097,0.0727898612200432,0.936036767056306,0,9.2459678592131,1,0.842770426250587,0,78.1523728970242,1.42691828472265,104.648376615105,0.308198928640437,0.225,0.47,0.21915649344661,0,0,0.90055269156698,0.573867266046164,0.787787176139239,5.30302527322861,4.17765530499179,26.8373028711995,27.1867173283676,1045.74728406405,27.1867173283676,1039.2340831952,3.79676256593026,466.401273018325,0.483684753709889,0.232427193358968,0.483684753709889,0.231681582778503,63.4733333333333,0.999254389419534,846.61936565234,840.549394615637,375.446422196055,0.00773101430666911,1.11776896227971,72.4617021204301,0.937687686968179,0.00126499430785187,0.445691288579723,0.935444652672668,6025.23648904389,5815.88416358961,NA,NA,0.32007786228557,0.32007786228557,7,10,NA,2018-07-10
"387","Foggia",2018,29,192,33.3,18.7,0,0,14.87,966.97,2,"reproductive",0.495741868314549,38.2301298225475,0.0266481541193905,0.0434230469322431,0.767169012240942,0,8.43537580003992,2,0.509933193571167,0,79.267792100732,1.46534375209075,102.318389834027,0.281179193334664,0.225,0.47,0.125591900338533,0,0,0.898469242933953,0.5701569700768,0.78463342456528,5.61534411612656,4.40598668394888,26.6985253923141,27.3510450571634,1073.09832912122,27.3510450571634,1066.58512825236,2.17985085387913,468.581123872204,0.48890709391291,0.25698085126807,0.48890709391291,0.256235240687604,64.4646666666667,0.999254389419534,873.970410709504,867.880046444219,377.624647730074,0.00360643249124759,0.697090998069978,73.1587931185001,0.938849699058435,0.00116201209025635,0.480890265251701,0.93618617041994,6175.35223728384,5917.59890003643,NA,NA,0.316702596224664,0.316702596224665,7,11,NA,2018-07-11
"388","Foggia",2018,29,193,33,19.4,0,0,14.82,981.79,2,"reproductive",0.493842326254038,38.7239721488016,0.0177644092700211,0.0281342029760742,0.632154641901405,0,7.77508695516244,3,0.335021827848669,0,80.3789373348035,1.47890640582393,99.9973309006326,0.259169565172081,0.225,0.47,0.0855681655949322,0,0,0.8961766185459,0.565859656354353,0.7809807079012,5.43426400321413,4.24405534815218,25.7201245152123,26.1807944731646,1099.27912359438,26.1807944731646,1092.76592272553,1.41452349587866,469.995647368083,0.492473916172793,0.281713640416382,0.492473916172793,0.280968029835916,65.4526666666667,0.999254389419534,900.151205182668,894.04132024002,379.038116542268,0.00199269366672832,0.476143213652558,73.6349363321526,0.939898676167156,0.00104897710872076,0.516161035237644,0.93676315344636,6306.65170698171,5993.94399309197,NA,NA,0.313585591984331,0.313585591984331,7,12,NA,2018-07-12
"389","Foggia",2018,29,194,33.6,19.1,0,0,14.77,996.56,2,"reproductive",0.492182149596316,39.2161542983979,0.01066914505839,0.017466306872917,0.582312277387246,0,7.17530837090227,4,0.210854154910909,0,81.4863471713953,1.49297441515989,97.6840747975299,0.239176945696742,0.225,0.47,0.0523002058177453,0,0,0.893655990568225,0.561034085911199,0.776878973024519,5.61937570087977,4.36557482353842,26.505888781613,26.8142983369603,1126.09342193134,26.8142983369603,1119.58022106249,0.880417592153614,470.876064960237,0.494899081948651,0.30656822507876,0.494899081948651,0.305822614498294,66.4373333333333,0.999254389419534,926.965503519628,920.835625552432,379.917877685749,0.0010423607601383,0.31034073492402,73.9452770670767,0.940845918722018,0.000947242554861782,0.551153731811241,0.937188067723022,6422.51336641344,6048.49849245914,2.7412972686635,2.91080809084336,0.310576217233046,0.310576217233046,7,13,NA,2018-07-13
"390","Foggia",2018,29,195,33.4,19.6,0,0,14.71,1011.27,2,"reproductive",0.490318136519546,39.7064724349174,0.0043719636317238,0.00697305151927905,0.520597246600652,0,6.75,5,0.0853187077932252,0,82.5895629785642,1.50622401626921,95.379579555888,0.225,0.225,0.47,0.0217693042373625,0,0,0.890889176722777,0.555645163153879,0.772298388680797,5.48950578614376,4.23953647329274,25.8056338592424,25.9265068868409,1152.01992881818,25.9265068868409,1145.50672794933,0.352016006690174,471.228080966927,0.496542763365522,0.331505357922016,0.496542763365522,0.330759747341551,67.418,0.999254389419534,952.892010406469,946.742801361424,380.26963122558,0.000299240026339355,0.132644170868458,74.0779212379451,0.941701015528517,0.000855096806499533,0.585508582203465,0.937470402061777,6522.74880382505,6081.4341330209,2.70401341906741,2.90023700149615,0.307865237557421,0.30786523755742,7,14,NA,2018-07-14
"391","Foggia",2018,29,196,35.4,18.7,0,0,14.45,1025.72,2,"reproductive",0.481711283665244,40.1881837185827,0,0,0.539135598233671,0,6.75,6,0,0,83.673413366811,1.49828603817132,93.1155365226614,0.225,0.225,0.47,0,0.0799999999999997,0,0.887898664924616,0.549729240918716,0.767269854780908,6.10083106288293,4.68098376366104,28.3277161392502,27.8669616716357,1179.88689048982,25.6376047379048,1171.14433268723,0,471.228080966927,0.497643093844976,0.35649775103561,0.457831646337378,0.353752749006057,68.3813333333333,0.997254997970447,980.758972078105,972.31003082229,380.26963122558,0,0,74.0779212379451,0.942463183928527,0.000762168400010088,0.618467266916718,0.937614103194871,6609.15318555697,6095.44225056832,2.6686626561013,2.89357188038396,0.305898249815787,0.305898249815787,7,15,NA,2018-07-15
"392","Foggia",2018,29,197,37,18.2,0,0,14.11,1039.83,2,"reproductive",0.470255449697683,40.6584391682804,1.13288063737261e-16,2.04008046326558e-16,0.545426285464386,0,6.75,7,2.56087486747613e-15,0,84.7314881286308,1.48039913855736,90.9053359090823,0.225,0.225,0.47,5.55111512312578e-16,0.4,0,0.884694037300715,0.543319985670915,0.761821987820277,6.53797126331428,4.98077026412993,29.9897029864581,28.6963683275711,1208.58325881739,17.2178209965427,1188.36215368377,5.86976890044187e-15,471.228080966927,0.498379779266265,0.381527141611598,0.299027867559759,0.36877038335165,69.322,0.987243241740052,1009.45534040568,989.308208238617,380.26963122558,5.38117096830273e-23,2.54974747185677e-15,74.0779212379451,0.943139823608297,0.00067663967976983,0.649633491620023,0.93764110938302,6687.80252466943,6098.08204512923,2.63727887145123,2.89231928403401,0.303978040062855,0.303978040062855,7,16,NA,2018-07-16
"393","Foggia",2018,29,198,28,20.4,7.8,0,14.92,1054.75,2,"reproductive",0.497381225218645,41.155820393499,1.13288063737261e-16,1.172917125403e-16,1.78073591713557,0,12.7692640828644,0,1.49178717244454e-15,0,85.8505958853728,1.58411496930476,88.5676441505547,0.425642136095481,0.225,0.47,5.55111512312578e-16,0,0,0.880972130574363,0.535876172218211,0.75549474638548,3.83676900547497,2.89865882673098,19.0239796521467,19.1725891728579,1227.75584799025,19.1725891728579,1207.53474285663,6.47385961095293e-15,471.228080966927,0.498910455232454,0.406583183541793,0.498910455232454,0.393826425281845,70.3166666666667,0.987243241740052,1028.62792957853,1008.23621732618,380.26963122558,6.14800601333218e-23,2.8121560711953e-15,74.0779212379451,0.943789344239858,0.000649520631560763,0.681250338755591,0.937609379675826,6765.08085670157,6094.98077194527,2.60715291780686,2.89379096582771,0.31197917353132,0.31197917353132,7,17,NA,2018-07-17
"394","Foggia",2018,29,199,31.2,18.4,0,0,15,1069.75,2,"reproductive",0.499834075935872,41.6556544694349,0.0589798075217983,0.0698341487784319,0.985789803021966,0,11.713640131064,1,0.899828241782058,0,86.9752225562285,1.61140138070178,86.2184239936561,0.390454671035468,0.225,0.47,0.257125738649174,0,0,0.87685396757321,0.527639846215905,0.748493869283519,5.03833164808506,3.77116035000879,24.6298724345942,24.8280796830346,1252.58392767328,24.8280796830346,1232.36282253967,3.8414837157246,475.069564682651,0.499269131243584,0.431657238726832,0.499269131243584,0.418900480466883,71.3166666666667,0.987243241740052,1053.45600926157,1032.74757119864,384.062110062184,0.00749220249074976,1.11368390209708,75.1916051400422,0.944380366277683,0.000591022037824906,0.71143854321415,0.937671892331364,6905.15352869142,6161.94080693141,2.59266691959769,2.90537732988981,0.308178811134914,0.308178811134914,7,18,NA,2018-07-18
"395","Foggia",2018,29,200,35.3,18.7,0,0,14.48,1084.23,2,"reproductive",0.482610186996289,42.1382646564312,0.0480792358256356,0.0684069350241536,0.918215625335458,0,10.7270175707044,2,0.892442909103538,0,88.0610954769701,1.57476971678084,83.9501561147735,0.357567252356814,0.225,0.47,0.215133279382284,0.0599999999999994,0,0.872489054818197,0.520032352122151,0.742027499303828,6.01904965613885,4.46630036453028,27.9791761359579,27.096876418777,1279.68080409206,25.4710638336504,1257.83388637332,3.26606675363059,478.335631436282,0.499503010497534,0.456743039683746,0.469532829867682,0.442481133366383,72.282,0.985738093682637,1080.55288568035,1057.85536910609,387.281596477748,0.00592834178159064,0.970812488471607,76.1624176285138,0.94489748704585,0.000517120768167789,0.738905131086156,0.937609071052448,7028.38356573687,6207.33819820687,2.58009665943278,2.92136635384364,0.304563781937413,0.304563781937413,7,19,NA,2018-07-19
"396","Foggia",2018,29,201,34.8,19.7,0,0,14.34,1098.57,2,"reproductive",0.477879573447903,42.6161442298791,0.0380905524695598,0.0520034398298395,0.75353557335766,0,9.92147855751692,3,0.68672525758292,0,89.1363245172279,1.57739958195491,81.7041221195684,0.330715951917231,0.225,0.47,0.174591586121495,0,0,0.867757206419627,0.511586633388535,0.734848638380255,5.75789533483115,4.23118154673669,26.6166859817666,25.386247704002,1305.06705179606,25.386247704002,1283.22013407732,2.61302029931506,480.948651735597,0.499660835643094,0.48183676685953,0.499660835643094,0.467574860542167,73.238,0.985738093682637,1105.93913338435,1082.87956052359,389.857350126349,0.00433768572715288,0.802962973491716,76.9653806020055,0.945362696038981,0.000465208993130739,0.764382239209286,0.937443352513917,7135.36946121086,6232.069105255,2.56820487280211,2.94045048442628,0.301269875323855,0.301269875323855,7,20,NA,2018-07-20
"397","Foggia",2018,29,202,37.4,18.5,0.3,0,13.84,1112.41,2,"reproductive",0.461443903034721,43.0775881329138,0.0300499888686991,0.0464038172087062,0.76628053080821,0,9.40879420950001,4,0.619917691295181,0,90.174573299056,1.54042186084853,79.5353357753052,0.31362647365,0.225,0.47,0.140453493980418,0.48,0,0.862773225103049,0.502488831958639,0.727115507164843,6.52450965295384,4.74407214530945,29.6989974913145,27.1947578922257,1332.26180968829,14.1412741039574,1297.36140818128,1.15678018986329,482.10543192546,0.499765459678443,0.506935748413509,0.259878039032791,0.480626330950236,74.1606666666667,0.973690582536728,1133.13389127657,1096.64878594368,390.983696103284,0.00140280690471574,0.387624662518803,77.3530052645243,0.945771418949125,0.000408722910144155,0.787289955432845,0.937175363093644,7209.9193548229,6223.41354214381,2.55445051455662,2.95936981868873,0.298531172139769,0.298531172139769,7,21,NA,2018-07-21
"398","Foggia",2018,29,203,34.5,23.7,0,0,12.72,1125.13,2,"reproductive",0.423872438454639,43.5014605713684,0.0249467974654809,0.0295282444410712,0.545318182597709,0,8.83394778246123,5,0.398645675990592,0,91.128286285579,1.43031984876367,77.5431353145684,0.294464926082041,0.225,0.47,0.118063818581181,0,0,0.857804293077548,0.493248871771971,0.719261541006175,5.04215911549311,3.62663113540791,22.3886915949134,18.7231942767308,1350.98500396502,18.7231942767308,1316.08460245801,1.27108517788475,483.376517103345,0.499831742848447,0.532038058809104,0.499831742848447,0.505728641345832,75.0086666666667,0.973690582536728,1151.8570855533,1114.87938388594,392.221339770592,0.00158776996496377,0.421744435157001,77.7747496996813,0.946115219480771,0.000343800531645622,0.806871635635207,0.936807554336062,7278.88906647075,6206.77575697032,2.54404173197844,2.98348100086383,0.295842282304348,0.295842282304348,7,22,NA,2018-07-22
"399","Foggia",2018,29,204,28.2,20,9.3,0,14.9,1140.03,2,"reproductive",0.496693278190877,43.9981538495593,0.0193324232313294,0.0175553201620021,2.03002817130467,1.98636429099455,14.1,0,0.239911905626677,0,93.5166579056233,1.69253917282057,75.2086769070713,0.47,0.228099680411899,0.47,0.0927623211470939,0,0,0.851476173436008,0.48133975445821,0.709138791289479,3.91398451829312,2.77555825042812,19.4531569435452,18.9225085020823,1369.9075124671,18.9225085020823,1335.00711096009,0.992269285769992,484.368786389115,0.499749699386164,0.557136248857232,0.499749699386164,0.53082683139396,76.002,0.973690582536728,1170.77959405539,1133.30405221239,393.187503029487,0.00112998608652431,0.337227448870111,78.1119771485514,0.946482561047522,0.000367341566751223,0.828027855941908,0.936423677832763,7346.90431241726,6184.49588818951,2.53141854125429,3.00721192697222,0.304708891354491,0.304708891354491,7,23,NA,2018-07-23
"400","Foggia",2018,29,205,29.1,20.3,3.7,0,14.99,1155.02,2,"reproductive",0.499627509450791,44.4977813590101,0.0792178784905948,0.063527140317513,2.18128103147372,1.45519182820877,14.1,0,0.878745126419769,0,94.7193766729485,1.72197722888255,72.8604276126526,0.47,0.228251664476956,0.47,0.329272080922645,0,0,0.844517180086845,0.468067300135799,0.697857205115429,4.10067106615289,2.86168284932316,20.0932882241492,19.4999582453938,1389.40747071249,19.4999582453938,1354.50706920548,3.55867561628061,487.927462005396,0.499626786737533,0.582228266045189,0.499626786737533,0.555918848581917,77.0013333333333,0.973690582536728,1190.27955230078,1152.29097791579,396.652551963362,0.00634200811920697,1.0292347376218,79.1412118861733,0.946817077432376,0.000334516384853933,0.847415965767542,0.936189808670305,7458.26917388764,6216.13168206839,2.52647702139209,3.0313298769942,0.302799673809335,0.302799673809335,7,24,NA,2018-07-24
"401","Foggia",2018,29,206,30.5,18.7,0,0,14.98,1170,2,"reproductive",0.499339289209399,44.9971206482195,0.0790581692730125,0.0711213590300463,1.06544914896769,0,12.9634294920023,1,0.995630765283397,0,94.4935214584939,1.74052675702427,70.5135329533684,0.432114316400076,0.225,0.47,0.328730840631828,0,0,0.836925706873314,0.455384013891025,0.687076411807371,4.72300088698089,3.24506250238986,23.1972861960795,22.297063113236,1411.70453382573,22.297063113236,1376.80413231872,3.98821889265518,491.915680898051,0.49944373198357,0.607311089944967,0.49944373198357,0.581001672481694,78,0.973690582536728,1212.57661541402,1174.00141828737,400.535843140236,0.00730768209712745,1.13030930057874,80.271521186752,0.947119588532843,0.000302511100466862,0.864963577077198,0.935911696397503,7574.37077411927,6249.74949601617,2.52328114363387,3.05808528188363,0.296617473173107,0.296617473173108,7,25,NA,2018-07-25
